Row,DOWN0,DOWN1,DOWN2,DOWN3
1476,-0.134891563,,,-0.38729967
1477,0.158841098,,,-0.38729967
1478,-0.012750385,,,-0.002013021
1479,0.004108095,,,0.251182922
1480,-0.014013695,,,0.594265287
1481,-0.924922904,,,0.594265287
1482,-0.066547832,,,0.54934273
1483,0.026505992,,,-0.370510544
1484,-0.012569112,,,0.403184316
1485,-0.002328977,,,-1.448950938
1486,0.259607505,,,0.427854009
1487,-0.033087421,,,-0.565718562
1488,0.283720825,,,-0.959897351
1489,0.048678836,,,0.258298667
1490,-0.01505365,,,-0.794256757
1491,-0.187955012,,,-0.794256757
1492,-0.003353258,,,0.108765429
1493,-0.11619737,,,0.96644916
1494,-0.146808104,,,0.457922462
1495,0.068316311,,,0.829344514
1496,0.869988792,,,0.766396733
1497,0.126600218,,,0.766396733
1498,-0.132324793,,,0.27515201
1499,0.082781071,,,0.27515201
1500,-0.029207855,,,-0.011712338
1501,-0.062280459,,,0.411349389
1502,-0.004581907,,,0.451822607
1503,-0.017887035,,,0.385028865
1504,-0.132324793,,,0.454935594
1505,0.860343559,,,0.505941579
1506,-0.127698746,,,0.530654217
1507,0.018431015,,,0.548862479
1508,0.333059192,,,0.264486025
1509,-0.017340085,,,0.264486025
1510,-0.008037407,,,0.51536115
1511,-0.057279146,,,0.085080159
1512,-0.132324793,,,0.136176119
1513,0.536477122,,,-1.001772898
1514,0.290630029,,,-0.347670824
1515,0.014554593,,,-0.488909068
1516,-0.156714008,,,-0.488909068
1517,0.017646507,,,-1.08851093
1518,-0.132324793,,,0.595350865
1519,0.012215341,,,0.560066675
1520,0.178769283,,,0.761605957
1521,0.010532429,,,0.915603991
1522,-0.12624824,,,0.358747573
1523,0.244474758,,,0.337476499
1524,-0.001450898,,,-0.286577822
1525,0.768784438,,,0.333928372
1526,-0.013625211,,,-0.159246305
1527,-0.039584439,,,-0.145285609
1528,0.020808886,,,-0.244780701
1529,-0.06776176,,,-0.138800476
1530,-0.141215825,,,-0.937674985
1531,0.553823915,,,-0.937674985
1532,0.022733411,,,0.566950597
1533,0.001286023,,,0.552408915
1534,-0.017707507,,,0.456059188
1535,-0.213388717,,,0.456059188
1536,-0.026100216,,,-0.037829467
1537,-0.090635119,,,0.530040769
1538,-0.368974006,,,0.530040769
1539,0.032224891,,,0.460733011
1540,-0.085632589,,,0.604250085
1541,-0.014352437,,,0.404028397
1542,-0.026305112,,,0.354726812
1543,-0.013563894,,,-0.098291575
1544,0.056785858,,,0.225029053
1545,0.162673666,,,-0.085303913
1546,0.317167236,,,-0.085177821
1547,-0.022545373,,,-0.224017379
1548,0.116168454,,,-0.101790363
1549,0.17720179,,,0.196521001
1550,0.210843943,,,0.025228444
1551,-0.16791615,,,-0.069906897
1552,0.328197078,,,-0.192296104
1553,0.008975328,,,-0.067387028
1554,-0.132324793,,,0.013629276
1555,0.021324303,,,-0.109096533
1556,0.24001242,,,0.005028212
1557,-0.033440813,,,-0.240602257
1558,0.003728184,,,-0.294666469
1559,-0.020883857,,,-0.056777008
1560,-0.301148898,,,-0.236679265
1561,-0.067190505,,,-0.108257571
1562,-0.008877487,,,-0.147018084
1563,0.132574601,,,0.005657924
1564,0.165749895,,,-0.037501534
1565,-0.611774733,,,0.25777992
1566,0.028172023,,,0.060215012
1567,-0.148749508,,,-0.062810481
1568,0.00786375,,,0.352360742
1569,0.363768925,,,-0.035373407
1570,0.013189509,,,-0.153710717
1571,-0.017739216,,,-0.317976274
1572,0.310997958,,,0.094966561
1573,-0.14892232,,,-0.177536981
1574,0.061268687,,,-0.103391732
1575,0.2846202,,,-0.227751788
1576,0.053598497,,,0.220164255
1577,0.097156109,,,-0.091630758
1578,0.796721753,,,0.003634577
1579,0.003045436,,,-0.020911417
1580,0.34230486,,,-0.045415237
1581,1.012253151,,,-0.027480654
1582,-0.060619129,,,-0.044204622
1583,0.108464237,,,-0.039711519
1584,0.146794838,,,0.090683707
1585,-0.653849541,,,-0.0043368
1586,0.029573033,,,-0.033678646
1587,-0.009330413,,,-0.016033816
1588,-0.172863036,,,-0.05665707
1589,-0.073117689,,,-0.1170244
1590,-0.303688216,,,0.008462923
1591,-0.252323719,,,-0.10718782
1592,0.356417873,,,-0.109265731
1593,0.154744126,,,-0.120533964
1594,-0.36207729,,,0.075906978
1595,-0.126395551,,,-0.054006628
1596,-0.024944205,,,-0.228219801
1597,-0.020822713,,,-0.082852767
1598,-0.255353511,,,-0.1417155
1599,0.002377753,,,-0.033702099
1600,-0.153769185,,,0.03493397
1601,-0.003274927,,,-0.094385647
1602,0.157872948,,,0.075251589
1603,-0.444311917,,,0.077332656
1604,-0.016944328,,,0.069068964
1605,-0.216146636,,,0.032065414
1606,-0.016878725,,,-0.076315062
1607,-0.017170616,,,-0.03154932
1608,-0.037376794,,,-0.109447926
1609,0.007731269,,,-0.069611355
1610,-0.107479427,,,0.053550434
1611,-0.034578434,,,-0.167566295
1612,-0.019229385,,,-0.004475193
1613,0.254113652,,,-0.040443795
1614,-0.247420596,,,-0.08520335
1615,-0.101755854,,,0.00164663
1616,-0.109232089,,,-0.013463128
1617,0.046146038,,,-0.115850107
1618,0.17534206,,,-0.164387776
1619,-0.0421833,,,-0.241223218
1620,-0.050198103,,,0.327105228
1621,0.02767485,,,-0.178458972
1622,-0.08437775,,,0.165517866
1623,-0.132324793,,,-0.166470015
1624,0.043480618,,,-0.049405966
1625,0.330545438,,,-0.363955824
1626,-0.132324793,,,0.271400363
1627,-0.028079232,,,0.155179989
1628,-0.015758,,,-0.081403559
1629,-0.018117564,,,0.879953755
1630,-0.02644264,,,-0.27310286
1631,-0.114189049,,,1.53386682
1632,-0.132324793,,,1.18390325
1633,0.331734682,,,0.475745429
1634,-0.380067644,,,-0.037989132
1635,0.001135938,,,-0.806360014
1636,-0.111196283,,,0.590790076
1637,-0.021583361,,,-1.190095729
1638,-0.051754112,,,0.404836815
1639,-0.021595019,,,0.37325629
1640,0.289430323,,,0.612870551
1641,0.592727278,,,0.438901479
1642,-0.148087845,,,0.735601649
1643,-0.064786211,,,0.315370434
1644,-0.024282893,,,0.561881247
1645,-0.040729703,,,0.237294362
1646,0.059884642,,,-0.048144685
1647,-0.145891146,,,-0.313248443
1648,-0.019676054,,,0.378422311
1649,0.00617965,,,0.562023887
1650,-0.021369863,,,-0.061068332
1651,-0.020220297,,,-0.646836998
1652,-0.086494785,,,-0.410638056
1653,0.011735737,,,-0.649550068
1654,-0.0222152,,,-0.845259624
1655,0.007720767,,,-0.552059381
1656,-0.108555113,,,-0.416885312
1657,-0.023149339,,,-0.724011036
1658,-0.075427132,,,0.607753121
1659,-0.016919032,,,-0.530574384
1660,-0.120327821,,,-0.573128057
1661,0.152746025,,,-0.14366874
1662,0.018011067,,,0.088851007
1663,0.38415295,,,0.177619331
1664,-0.028800632,,,-0.396436276
1665,-0.015632343,,,-0.300570002
1666,0.012175414,,,-0.462416505
1667,0.017852243,,,-0.397699599
1668,-0.269381228,,,0.496350971
1669,-0.107667696,,,-0.099044025
1670,-0.233100966,,,-0.824163215
1671,0.111474078,,,-0.769667283
1672,-0.714586204,,,0.446231928
1673,0.184975425,,,0.443295326
1674,0.137441342,,,-0.160321487
1675,-0.06431693,,,-0.616093397
1676,0.012494918,,,-0.058924616
1677,0.006515075,,,0.348449224
1678,-0.073064241,,,0.364331683
1679,-0.10359392,,,-0.035836658
1680,-0.172771917,,,0.132876351
1681,-0.132324793,,,-0.602256358
1682,-0.01541778,,,0.173380376
1683,-0.026814165,,,0.07602589
1684,-0.001742846,,,0.265858458
1685,-0.013554865,,,0.071564934
1686,-0.214331611,,,0.071496858
1687,0.024076834,,,0.754405161
1688,0.190258327,,,-0.277566926
1689,-0.207885002,,,-0.165641906
1690,-0.132324793,,,-0.326142829
1691,-0.623355576,,,-0.031400635
1692,-0.07850411,,,-0.262771524
1693,-0.016900984,,,-0.05640387
1694,0.067594909,,,0.209380762
1695,-0.156947735,,,0.063858953
1696,-0.309196383,,,0.175349005
1697,-0.132324793,,,-0.506630866
1698,-0.270803379,,,0.006159797
1699,0.012893005,,,-0.760751616
1700,-0.375481689,,,-0.185416069
1701,0.026870961,,,-0.301883808
1702,0.00481956,,,-0.02891928
1703,-0.132324793,,,0.541215608
1704,0.069716988,,,-0.433229539
1705,-0.01858719,,,-0.167810513
1706,-0.341325425,,,-0.162937999
1707,0.402167615,,,0.151483489
1708,0.218031222,,,0.265162487
1709,-0.132324793,,,-0.139878352
1710,-0.20325012,,,0.160059179
1711,-0.039077898,,,-0.442436039
1712,0.055579129,,,0.006714426
1713,0.00979527,,,0.56855778
1714,-0.698139603,,,0.295460591
1715,0.220196948,,,-0.025718429
1716,-0.000463127,,,0.087123818
1717,-0.004932325,,,0.307336777
1718,0.813726939,,,0.012169747
1719,-0.052822482,,,-0.464686094
1720,-0.617691333,,,0.035584791
1721,-0.132324793,,,0.091421378
1722,-0.021064148,,,0.219597085
1723,-0.254686685,,,0.049108297
1724,-0.06431785,,,-0.244244121
1725,-0.018848559,,,-0.1479563
1726,-0.126478574,,,-0.227395333
1727,-0.215032049,,,-0.075860031
1728,0.028777631,,,-0.154533435
1729,0.059794576,,,0.326896283
1730,-0.132324793,,,0.000451366
1731,0.013791706,,,-0.194375684
1732,-0.77258051,,,-0.018559282
1733,0.149802331,,,0.68172071
1734,0.025076516,,,0.247383585
1735,-0.235009207,,,-0.348585356
1736,-0.147887867,,,-0.080943004
1737,-0.038853689,,,0.157614837
1738,-0.034695102,,,0.038744216
1739,-0.035419548,,,0.162792501
1740,-0.064885892,,,-0.153134118
1741,-0.132324793,,,-0.044746034
1742,-0.005525134,,,-0.092271217
1743,-0.020248979,,,-0.228309562
1744,0.034882288,,,0.325501283
1745,-0.006366578,,,-0.441666983
1746,-0.151141581,,,0.55788213
1747,0.028994671,,,-0.165810431
1748,-0.015744562,,,0.111069699
1749,-0.005487998,,,-0.110797848
1750,0.030970093,,,0.040330279
1751,0.009074755,,,0.1211855
1752,-0.389622153,,,0.12988796
1753,0.587781442,,,-0.052624629
1754,0.050144422,,,0.045905189
1755,-0.192897279,,,0.399192613
1756,-0.266210497,,,-0.196103267
1757,0.005902781,,,0.458658994
1758,-0.132324793,,,0.091108212
1759,-0.002148119,,,-0.627730952
1760,0.196348491,,,-0.058932216
1761,0.012749942,,,-0.329567515
1762,-0.191482571,,,0.407922381
1763,0.370199514,,,0.012739383
1764,0.357035064,,,0.04496186
1765,-0.017060381,,,0.350782123
1766,-0.219144924,,,0.548779613
1767,-0.01938535,,,0.152601363
1768,-0.250077477,,,0.149283404
1769,-0.045378678,,,0.089506691
1770,-0.078106516,,,0.012923252
1771,-0.052336404,,,0.170551195
1772,-0.211903444,,,-0.202132214
1773,-0.520375727,,,0.124796417
1774,-0.034087266,,,-0.112052881
1775,0.003789872,,,0.098332665
1776,-0.153640834,,,0.108717396
1777,-0.183626484,,,-0.306839916
1778,0.214319649,,,-0.24119882
1779,0.040511237,,,0.175523659
1780,0.351308295,,,0.131952123
1781,-0.081375708,,,0.132482552
1782,0.34230486,,,0.069717566
1783,0.016129205,,,0.215021889
1784,0.873374335,,,-0.254984252
1785,-0.390422267,,,-0.129033173
1786,-0.031219542,,,0.093803022
1787,-0.095643757,,,-0.416047591
1788,-0.016676492,,,-0.07025517
1789,-0.010119265,,,0.127053731
1790,-0.28827774,,,-0.49433345
1791,-0.083013515,,,-0.079233533
1792,-0.058397691,,,-0.117289407
1793,0.017019385,,,-0.084635932
1794,-0.180944183,,,0.060327752
1795,-0.058653172,,,-0.307587569
1796,-0.204806905,,,0.045117218
1797,0.248893661,,,-0.101911927
1798,-0.17534835,,,0.060456348
1799,-0.132324793,,,-0.343142204
1800,-0.499028271,,,0.255016987
1801,-0.119002146,,,0.01856887
1802,0.008978839,,,-0.070859681
1803,-0.132324793,,,-0.035387244
1804,-0.002898455,,,-0.000113643
1805,-0.000829277,,,-0.058890938
1806,-0.232291473,,,-0.136937439
1807,0.029888333,,,-0.127810634
1808,-0.070199314,,,-0.146506157
1809,0.017957566,,,-0.071143884
1810,0.49733704,,,-0.585461657
1811,0.647712173,,,-0.233021524
1812,-0.017945267,,,-0.227483307
1813,-0.132324793,,,0.159934742
1814,-0.029013111,,,-0.328498868
1815,-0.029633497,,,-0.102943749
1816,0.615835127,,,0.074743229
1817,-0.107267335,,,0.036438372
1818,-0.093297864,,,0.252241049
1819,-0.226277474,,,-0.485139628
1820,0.906231407,,,0.219432857
1821,0.000859972,,,0.31683766
1822,-0.031215291,,,0.292759113
1823,-0.017006859,,,0.186949832
1824,0.005026955,,,0.415149479
1825,0.202973599,,,0.209686867
1826,-0.132324793,,,0.267242604
1827,0.485081425,,,-0.146110665
1828,0.063840253,,,0.057326741
1829,-0.008062532,,,0.275488862
1830,-0.041844552,,,-1.023334033
1831,-0.809074095,,,-0.17037033
1832,-0.039283046,,,1.682641783
1833,0.410932212,,,-0.273397851
1834,0.010288803,,,-0.07747728
1835,0.56031882,,,-0.390492308
1836,-0.076099501,,,-0.377202276
1837,0.673938329,,,-0.883412104
1838,0.272750643,,,-0.315301189
1839,-0.08236397,,,-0.701663667
1840,-0.128952555,,,-0.114890359
1841,-0.055227763,,,-0.212214776
1842,-0.044096571,,,-0.303767911
1843,0.028150099,,,-0.142266497
1844,-0.68128158,,,0.066461613
1845,-0.02109121,,,-0.153645491
1846,-0.02453099,,,0.042083808
1847,0.032981507,,,-0.191535298
1848,0.451474941,,,-0.291592083
1849,-0.011302805,,,0.311469757
1850,-0.757223164,,,-0.315708213
1851,-0.132324793,,,0.172591363
1852,0.012756115,,,-0.132495918
1853,-0.024758947,,,0.16777907
1854,-0.095591169,,,0.177754431
1855,-0.132324793,,,-0.332860505
1856,-0.364461839,,,-0.062946759
1857,0.819342496,,,-0.290347966
1858,0.572854334,,,-0.55020603
1859,-0.132324793,,,-0.901778511
1860,-0.308320155,,,0.817482622
1861,-0.132324793,,,0.20827576
1862,-0.72154208,,,-0.513926816
1863,-0.091164791,,,-0.27292062
1864,0.251213128,,,0.425468564
1865,-0.132324793,,,0.157031368
1866,0.005047889,,,0.618575252
1867,0.144800454,,,-0.359487898
1868,-0.021570981,,,0.053335909
1869,0.072956344,,,-0.046959189
1870,-0.068860472,,,0.124748806
1871,-0.091243496,,,0.250064058
1872,0.129349154,,,0.072953937
1873,0.338822522,,,0.175846749
1874,-0.133559301,,,-0.280320241
1875,-0.132324793,,,-0.022408081
1876,0.286511874,,,0.009111354
1877,-0.132324793,,,0.106369352
1878,-0.037385468,,,0.000266142
1879,0.271717587,,,-0.223957473
1880,1.575692278,,,0.095175765
1881,-0.216946132,,,-0.156117283
1882,-0.012477282,,,0.309749162
1883,-0.022085183,,,0.091639581
1884,-0.108902242,,,-0.455565331
1885,-0.018459394,,,-0.338194038
1886,0.00164982,,,-0.199200139
1887,-0.022261473,,,0.060331206
1888,0.014491983,,,0.075764245
1889,-0.177901807,,,-0.478554594
1890,0.164726651,,,0.246238195
1891,-0.069874672,,,0.0540374
1892,-0.023571177,,,0.293750126
1893,0.29625779,,,-0.178185167
1894,-0.089231624,,,-0.334154661
1895,-0.132324793,,,-0.238199094
1896,0.036709663,,,-0.286088235
1897,0.125599579,,,0.009048619
1898,0.013919725,,,0.043353079
1899,-0.145527203,,,0.27102711
1900,-0.135983546,,,-0.520798293
1901,-0.022262075,,,0.177743993
1902,0.341110595,,,0.100283444
1903,0.046289707,,,0.080454543
1904,0.009044775,,,0.261821472
1905,0.378423171,,,0.009952914
1906,0.003391883,,,0.178630106
1907,0.0122703,,,-0.095102965
1908,-0.000818694,,,-0.023853181
1909,-0.056294912,,,-0.369171932
1910,0.006567357,,,0.262506356
1911,-0.587803698,,,0.043921709
1912,-0.018451092,,,-0.090193198
,,,,0.068178831
,,,,0.022912014
,,,,-0.685851525
,,,,-0.082577812
,,,,-0.051342303
,,,,0.227421693
,,,,0.3030918
,,,,-0.990063638
,,,,0.499334282
,,,,-0.372028077
,,,,0.628133421
,,,,-0.754863452
,,,,-0.112570096
,,,,-0.319115054
,,,,-0.020985346
,,,,0.359196689
,,,,0.156701838
,,,,0.129822077
,,,,-0.767423906
,,,,0.625128749
,,,,0.151117156
,,,,-0.313691215
,,,,-0.331663808
,,,,-0.026386916
,,,,-0.135534102
,,,,0.244250718
,,,,-0.020857219
,,,,0.921545128
,,,,-0.536678585
,,,,0.365303416
,,,,-0.202927951
,,,,0.102766923
,,,,0.423517109
,,,,-0.202610906
,,,,0.272593668
,,,,0.229988299
,,,,-0.281931803
,,,,-0.272796279
,,,,-0.037937274
,,,,0.235620678
,,,,0.054439633
,,,,0.225807038
,,,,-0.17648487
,,,,0.328232206
,,,,-0.872057454
,,,,-0.169291219
,,,,0.222279444
,,,,0.199186968
,,,,-0.342682196
,,,,-0.147555644
,,,,0.321623104
,,,,0.237890805
,,,,0.480299385
,,,,-0.010203875
,,,,0.183261072
,,,,-0.251393687
,,,,0.328313022
,,,,-0.609930162
,,,,0.515559375
,,,,0.376032506
,,,,0.555941246
,,,,0.403154196
,,,,0.159849669
,,,,-0.310787835
,,,,-0.757631866
,,,,-0.278437991
,,,,-0.689181006
,,,,0.454813905
,,,,-0.009710599
,,,,0.419243425
,,,,1.025712752
,,,,-0.634697308
,,,,-0.082510348
,,,,-0.834879254
,,,,-0.075678089
,,,,0.106277916
,,,,0.131111771
,,,,0.253129033
,,,,-0.091337011
,,,,0.103763652
,,,,-1.173087623
,,,,0.011923206
,,,,-0.569855205
,,,,0.055672442
,,,,0.207769291
,,,,-0.15051093
,,,,0.256868141
,,,,-0.249231906
,,,,0.372933116
,,,,0.079007553
,,,,0.32876972
,,,,-0.166773571
,,,,0.084420558
,,,,-0.004357804
,,,,-0.011379908
,,,,0.135163521
,,,,0.124893004
,,,,0.141276895
,,,,-0.049399272
,,,,-0.400714694
,,,,0.494336409
,,,,0.362995293
,,,,-0.262245773
,,,,0.305287635
,,,,0.112691345
,,,,0.149769674
,,,,0.135042838
,,,,0.501076196
,,,,0.787610825
,,,,-0.657177794
,,,,0.258996914
,,,,-0.769198778
,,,,-0.270935778
,,,,-0.720225676
,,,,-0.222625649
,,,,-0.07834371
,,,,0.627796965
,,,,1.020000373
,,,,0.245240022
,,,,0.160381728
,,,,0.014149811
,,,,-0.319567666
,,,,-0.363713855
,,,,0.170414094
,,,,0.0413546
,,,,0.428737848
,,,,0.264042242
,,,,-0.432077973
,,,,0.030482157
,,,,-0.190646481
,,,,-0.046983197
,,,,-0.009042947
,,,,0.217887581
,,,,0.605576947
,,,,-0.273655132
,,,,0.945294339
,,,,0.045443191
,,,,-0.243466956
,,,,0.184874977
,,,,0.561138765
,,,,0.297805661
,,,,-0.605908231
,,,,0.095761593
,,,,0.020082841
,,,,0.00776153
,,,,0.33417049
,,,,-0.046089603
,,,,-0.198736399
,,,,0.292317397
,,,,-0.014139517
,,,,0.29908118
,,,,0.565391019
,,,,-0.106726475
,,,,-1.08196139
,,,,-0.121877097
,,,,-0.297698159
,,,,0.030184816
,,,,0.05461639
,,,,0.166279402
,,,,-0.300847023
,,,,0.099509432
,,,,-0.484864457
,,,,-0.197897652
,,,,0.246740139
,,,,-0.492459339
,,,,-0.486639025
,,,,-0.360308597
,,,,-0.304725062
,,,,-0.231557198
,,,,0.322124483
,,,,-0.829376786
,,,,0.107752903
,,,,-0.23523371
,,,,0.045126355
,,,,-0.251265518
,,,,0.443310606
,,,,0.019326563
,,,,-0.202943011
,,,,0.280387511
,,,,0.281998828
,,,,0.366899529
,,,,-0.06029139
,,,,0.328573054
,,,,0.004986206
,,,,0.798067929
,,,,0.31552973
,,,,0.495942018
,,,,0.210585313
,,,,0.538391593
,,,,-0.341260973
,,,,0.414741161
,,,,0.089942708
,,,,-0.212792277
,,,,-0.66976
,,,,-0.174190452
,,,,0.261195041
,,,,0.71829117
,,,,0.316129642
,,,,-0.298649672
,,,,0.56139634
,,,,0.105858242
,,,,0.334236593
,,,,-0.383453484
,,,,-0.056314546
,,,,-0.60807917
,,,,-0.105289368
,,,,-0.726155293
,,,,-0.063462621
,,,,-0.299635939
,,,,-0.054971353
,,,,-0.636641221
,,,,1.943735616
,,,,0.602804147
,,,,-0.481466808
,,,,0.328000367
,,,,-0.086354117
,,,,0.437160967
,,,,0.809337432
,,,,-0.17978436
,,,,-0.014894122
,,,,0.114970027
,,,,-0.578214211
,,,,-1.093438593
,,,,-0.58220853
,,,,-0.972130621
,,,,0.031768217
,,,,-0.404431935
,,,,-0.180267718
,,,,0.426857407
,,,,0.245246311
,,,,0.158514325
,,,,0.305623921
,,,,0.31644865
,,,,-0.198887665
,,,,0.000778508
,,,,0.181866763
,,,,-0.430597949
,,,,0.023084338
,,,,0.08295662
,,,,-0.425941452
,,,,0.0842435
,,,,-0.07961373
,,,,0.154535295
,,,,-0.250232932
,,,,0.33672603
,,,,0.607579489
,,,,0.118824831
,,,,0.462160656
,,,,-0.52941648
,,,,1.196447882
,,,,-0.597041466
,,,,0.239277766
,,,,-0.295964493
,,,,0.176369158
,,,,-0.228218113
,,,,-0.077168543
,,,,-0.750190986
,,,,0.244088612
,,,,0.070863557
,,,,0.084227048
,,,,0.207975135
,,,,0.330965906
,,,,1.187924458
,,,,-0.222081719
,,,,-0.749443207
,,,,-0.015042197
,,,,0.111001715
,,,,0.187939686
,,,,0.000566412
,,,,-0.260038113
,,,,-0.463808693
,,,,0.372615268
,,,,0.720692451
,,,,0.351547928
,,,,-0.859970055
,,,,0.399616665
,,,,-0.352885956
,,,,-0.227655343
,,,,0.113390917
,,,,0.60040402
,,,,0.275199019
,,,,0.109934245
,,,,-0.092087671
,,,,0.029279633
,,,,0.009088173
,,,,-0.523061754
,,,,-0.048941304
,,,,-0.936970538
,,,,-0.279868853
,,,,-0.639036657
,,,,0.657487863
,,,,0.689288891
,,,,-0.037382617
,,,,-0.25322465
,,,,-0.132185242
,,,,-0.557383662
,,,,-0.544007738
,,,,-0.708162727
,,,,0.09495882
,,,,-1.453320535
,,,,0.946544111
,,,,0.423569923
,,,,-0.175060425
,,,,-0.062369848
,,,,-0.427934413
,,,,-0.109321724
,,,,-0.949055434
,,,,0.036775158
,,,,-0.575554406
,,,,0.329271799
,,,,-0.528222474
,,,,0.057223076
,,,,-0.198708883
,,,,0.38079185
,,,,0.325527052
,,,,-0.237162264
,,,,0.207945626
,,,,-0.01959333
,,,,0.569306479
,,,,0.168243392
,,,,0.63509948
,,,,-0.911192435
,,,,-0.15051613
,,,,-0.544671485
,,,,0.069770367
,,,,-0.202372045
,,,,-0.194982062
,,,,-0.991518633
,,,,0.206923882
,,,,-0.238239831
,,,,0.125655267
,,,,-0.209547258
,,,,-0.541341644
,,,,-0.109408815
,,,,-0.696085231
,,,,-0.098610333
,,,,0.420424431
,,,,0.014251998
,,,,-0.012236585
,,,,0.05569964
,,,,-0.632713887
,,,,-1.251518168
,,,,0.806154322
,,,,-0.114910681
,,,,0.693717227
,,,,0.264381421
,,,,-0.275855999
,,,,-0.149144165
,,,,0.140340676
,,,,-0.597789134
,,,,0.02496515
,,,,0.717878491
,,,,0.270303625
,,,,-0.687861739
,,,,-1.06229052
,,,,-0.472286462
,,,,-0.493811042
,,,,-0.143767011
,,,,-0.496051663
,,,,0.321907182
,,,,-0.436326943
,,,,-0.115808999
,,,,-0.250555058
,,,,0.058174614
,,,,0.056349955
,,,,0.222174364
,,,,0.685157394
,,,,0.190270357
,,,,-0.165592774
,,,,0.912731604
,,,,0.522147053
,,,,-0.075358945
,,,,0.08550473
,,,,-0.276205319
,,,,-0.418431162
,,,,0.414449826
,,,,0.205551864
,,,,-0.218541529
,,,,0.673078201
,,,,0.151890929
,,,,0.781109839
,,,,0.004298041
,,,,0.050698996
,,,,-0.214146055
,,,,-0.008740444
,,,,-0.110288289
,,,,0.240996605
,,,,0.143937531
,,,,-0.319652063
,,,,-0.57523317
,,,,0.291010608
,,,,-0.400770691
,,,,0.577894783
,,,,0.545120054
,,,,0.534847278
,,,,0.533346415
,,,,0.34387817
,,,,0.227783273
,,,,0.089961769
,,,,0.592773703
,,,,0.79114212
,,,,-0.437080125
,,,,0.036942898
,,,,-0.834156413
,,,,-0.793944982
,,,,-1.027237571
,,,,-0.313619728
,,,,-0.284548124
,,,,1.019752513
,,,,1.106549158
,,,,0.386042875
,,,,0.923358467
,,,,0.453136296
,,,,0.794086147
,,,,-0.200823076
,,,,0.153988298
,,,,-0.031377914
,,,,-0.922413727
,,,,-0.572338114
,,,,-0.56785002
,,,,-0.697039535
,,,,-0.261922982
,,,,-0.485635387
,,,,0.357091908
,,,,1.565020685
,,,,0.505185812
,,,,-0.186712792
,,,,-0.718420219
,,,,-0.201324115
,,,,0.132112248
,,,,0.571484265
,,,,0.422554418
,,,,0.430805159
,,,,0.670993632
,,,,0.259641229
,,,,0.276661728
,,,,-0.315372792
,,,,-0.007789322
,,,,-0.508940655
,,,,0.008213888
,,,,-0.60050129
,,,,-0.13516659
,,,,-0.392100136
,,,,-0.039428354
,,,,-0.417988807
,,,,0.312277994
,,,,0.407054217
,,,,0.422809572
,,,,0.33442685
,,,,0.274399303
,,,,-0.021614001
,,,,0.111490415
,,,,0.083297713
,,,,0.096878172
,,,,0.347967344
,,,,0.538902876
,,,,-0.625318584
,,,,0.005932062
,,,,0.340726044
,,,,0.496519194
,,,,-0.233876092
,,,,-0.080878674
,,,,-0.3142692
,,,,0.351998673
,,,,0.143248561
,,,,0.098846399
,,,,0.304665597
,,,,-0.067534318
,,,,0.353952458
,,,,0.551435258
,,,,0.254508578
,,,,0.099749722
,,,,0.20370054
,,,,0.182889862
,,,,0.267052268
,,,,0.289878937
,,,,-0.293780173
,,,,0.343374524
,,,,-0.151264768
,,,,-0.526487797
,,,,0.028868196
,,,,-0.751037274
,,,,-0.108350541
,,,,-0.344769685
,,,,0.587572853
,,,,1.176984701
,,,,1.338533884
,,,,0.373420541
,,,,-0.786852667
,,,,-0.073455404
,,,,-0.409859754
,,,,0.430413856
,,,,-0.030192677
,,,,0.352774102
,,,,0.40655903
,,,,0.383714529
,,,,0.011300519
,,,,0.064624629
,,,,0.588804766
,,,,-0.186082671
,,,,-0.126317025
,,,,0.090917691
,,,,0.305668096
,,,,-0.048353301
,,,,-0.197662099
,,,,-0.420267864
,,,,-0.190581636
,,,,0.290209636
,,,,0.187087942
,,,,0.125749447
,,,,-0.152117057
,,,,-0.213548982
,,,,-0.050920336
,,,,0.081760526
,,,,0.028544483
,,,,-0.028109739
,,,,-0.066671509
,,,,-0.081260376
,,,,-0.084597086
,,,,-0.076731495
,,,,-0.049355129
,,,,-0.03243508
,,,,-0.209535096
,,,,0.023811642
,,,,-0.024031176
,,,,-0.016928317
,,,,-0.057934755
,,,,0.000912604
,,,,0.065742671
,,,,-0.332598846
,,,,-0.157676055
,,,,0.182632341
,,,,-0.001887628
,,,,0.020875244
,,,,-0.050317672
,,,,-0.275408839
,,,,0.042723775
,,,,-0.039508312
,,,,0.024480787
,,,,-0.06345081
,,,,0.032135325
,,,,0.015117342
,,,,-0.019768476
,,,,-0.078307467
,,,,0.025929932
,,,,-0.004383848
,,,,-0.007160386
,,,,0.018716001
