sep=;
0.8188;8.2028;0.1963;0.3651;9.7635;0.8433;0.6117;-1.9438;-0.3573;0.5004;0.0534;-0.0605;3260.0;-3.72;-27.24;34.38;151.78;-84.62;-23.41;3.1;993.68;39.975;23.02553;72.538345;29.76;NaN;;3.89;12.903226;210.35;18 / 21;38533;2018-06-11 15:41:40:817
0.5363;6.2443;0.1508;0.557;9.7728;0.5935;-0.0207;-3.5285;-0.4427;0.1516;-0.1347;0.0904;4193.0;-0.72;-27.06;35.16;137.56;-85.24;-43.18;3.1;993.67;39.426;23.02553;72.538345;29.76;NaN;;3.89;12.903226;210.35;19 / 20;39033;2018-06-11 15:41:41:317
-0.0144;5.854;0.1628;0.0867;9.7885;0.5906;-0.5608;-3.142;0.1995;0.1296;-0.2465;0.4765;4467.0;-0.18;-27.3;34.92;172.01;-86.51;-8.35;3.1;993.67;39.08;23.02553;72.538345;29.76;NaN;;3.89;12.903226;210.35;19 / 20;39533;2018-06-11 15:41:41:817
-0.2801;8.0017;0.9074;0.1998;9.7726;0.7917;0.0851;-1.6608;0.5587;0.0697;-0.114;-0.3195;5077.0;1.86;-27.6;35.94;169.65;-85.22;-14.16;3.1;993.67;39.154;23.02553;72.538345;29.76;NaN;;3.89;12.903226;210.35;18 / 19;40033;2018-06-11 15:41:42:317
-1.0224;9.4622;-1.3121;0.4594;9.7927;0.2474;-1.9391;0.5146;1.7398;0.5584;0.3833;-0.303;4033.0;3.24;-26.34;36.24;124.83;-86.95;-61.69;3.1;993.66;39.387;23.02553;72.538345;29.76;NaN;;3.89;12.903226;210.35;18 / 19;40533;2018-06-11 15:41:42:817
0.9266;9.7447;-0.431;-0.156;9.7963;0.4223;0.1919;1.124;0.6384;-0.1985;-0.5287;0.0556;4997.0;1.2;-26.16;34.92;201.22;-87.37;20.27;3.1;993.67;40.878;23.02553;72.538345;29.76;NaN;;3.89;12.903226;210.35;19 / 20;41033;2018-06-11 15:41:43:317
-2.0591;12.4191;3.4645;-0.3559;9.7847;0.5504;-1.6003;1.3511;1.0873;0.6195;0.1133;0.0709;5043.0;-0.66;-27.12;34.5;198.43;-85.76;21.06;3.1;993.66;39.93;23.02553;72.538345;29.76;NaN;;3.89;12.903226;210.35;19 / 20;41534;2018-06-11 15:41:43:818
0.0239;11.2483;2.6888;0.1804;9.8042;0.126;-1.1141;2.9262;3.9538;0.5047;0.1597;0.11;5045.0;-2.7;-25.68;35.7;120.97;-88.71;-55.06;3.1;993.67;40.146;23.025396;72.538284;29.93;NaN;;3.78;12.903226;190.85;18 / 20;42033;2018-06-11 15:41:44:317
0.5507;12.1174;1.9322;0.2809;9.8021;-0.0995;0.2698;2.3153;2.0317;-0.5925;-0.3931;0.2053;4467.0;1.8;-24.42;36.06;74.8;-88.26;-109.5;3.1;993.65;40.303;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;18 / 20;42533;2018-06-11 15:41:44:817
0.8667;13.3409;0.7207;0.7324;9.7787;-0.1019;0.3115;2.6643;0.6646;0.4094;-0.0309;-0.1179;4909.0;0.06;-24.54;34.2;85.27;-85.68;-97.92;3.1;993.65;39.74;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;18 / 19;43034;2018-06-11 15:41:45:318
1.6616;11.8804;0.3567;0.546;9.7885;-0.2391;1.2688;-0.4532;-1.3483;-0.0952;-0.0394;-0.1038;6733.0;3.72;-24.9;35.04;75.29;-86.51;-113.65;3.1;993.67;40.608;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;18 / 19;43533;2018-06-11 15:41:45:817
1.0176;11.6721;-0.4046;0.5407;9.7911;0.107;-0.366;-0.0488;-0.7726;0.1241;-0.0401;-0.0202;6491.0;0.84;-25.8;35.28;105.12;-86.78;-78.81;3.1;993.67;40.869;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 20;44034;2018-06-11 15:41:46:318
1.9944;8.5428;-1.7311;0.6799;9.7817;-0.1611;1.3145;-1.2389;-1.5699;0.008;-0.23;0.1527;6249.0;2.58;-24.72;36.54;85.85;-86.18;-101.37;3.1;993.65;39.785;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 20;44534;2018-06-11 15:41:46:818
0.4238;8.0879;-0.7374;0.6152;9.7844;0.2381;-0.1914;-1.6966;-0.9756;0.1809;0.1023;-0.033;6405.0;-1.14;-26.16;34.92;114.01;-85.45;-67.38;3.1;993.67;38.025;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 21;45034;2018-06-11 15:41:47:318
0.5459;7.0104;-0.1101;0.5395;9.7901;0.1835;-0.3743;-2.94;0.2451;-0.0262;-0.1854;0.1692;6262.0;0.9;-25.56;35.58;112.56;-86.67;-71.22;3.1;993.65;38.665;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 21;45533;2018-06-11 15:41:47:817
-0.5076;7.1804;-0.8452;0.7449;9.7774;0.1308;-1.0059;-2.4869;0.6282;0.3843;0.0522;-0.1851;5964.0;-2.52;-25.98;36.54;98.37;-85.58;-80.04;3.1;993.66;37.856;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;18 / 19;46033;2018-06-11 15:41:48:317
0.0;5.8133;-0.0575;0.5135;9.7853;0.3918;-0.8487;-3.0981;-0.3702;-0.0622;-0.1189;0.1167;6554.0;0.78;-25.56;36.0;130.93;-86.22;-52.66;3.1;993.68;38.858;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;18 / 19;46533;2018-06-11 15:41:48:817
0.249;6.5436;0.7973;0.5597;9.779;0.4771;-1.3163;-0.1349;0.9499;-0.1319;0.627;0.1668;6742.0;-3.0;-26.22;37.08;128.11;-85.7;-49.55;3.1;993.67;40.415;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 20;47033;2018-06-11 15:41:49:317
-0.5243;8.0998;0.8931;0.4981;9.7584;0.8339;-0.8357;-1.3928;0.732;-0.2076;-0.0028;-0.0623;6687.0;-4.68;-25.62;38.28;143.8;-84.32;-30.85;3.1;993.67;38.68;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 20;47536;2018-06-11 15:41:49:820
-0.7303;9.3736;0.4238;0.5255;9.7854;0.3751;-1.2557;-0.4118;0.0487;-0.4312;0.0949;0.5571;5994.0;-9.72;-21.18;41.28;113.49;-86.23;-54.48;3.1;993.68;39.207;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 21;48034;2018-06-11 15:41:50:318
1.2666;9.2515;-1.0511;0.5108;9.785;0.4051;0.7558;-0.5335;-1.4561;0.1241;-0.7395;-0.1319;5776.0;-17.46;-17.22;35.82;104.68;-86.19;-51.59;3.1;993.68;40.506;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 21;48533;2018-06-11 15:41:50:817
-1.008;12.783;3.6201;0.4476;9.7903;0.3451;-0.9265;3.7493;3.9526;0.3519;-0.0193;-0.2639;4089.0;-13.56;-16.92;30.78;104.9;-86.7;-52.37;3.1;993.67;40.986;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 20;49033;2018-06-11 15:41:51:317
0.0934;11.7391;2.3224;0.4935;9.7942;0.0211;0.0667;2.9314;0.046;-0.3811;-0.1103;0.1087;3883.0;-11.16;-15.0;31.26;74.2;-87.11;-87.55;3.1;993.66;40.441;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 20;49533;2018-06-11 15:41:51:817
0.1149;14.0688;0.1868;0.3667;9.7947;-0.3143;0.3731;3.855;-1.0983;-0.039;0.1121;0.033;4074.0;-9.6;-13.38;32.82;33.16;-87.18;-130.6;3.1;993.66;42.114;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 20;50033;2018-06-11 15:41:52:317
1.7023;13.3744;-1.4749;0.6843;9.7823;-0.0931;0.6469;2.5243;-0.6946;-0.2125;-0.5159;0.0159;4459.0;-6.18;-14.52;30.72;73.18;-85.96;-97.75;3.1;993.67;41.453;23.025396;72.538284;29.93;167.85798122627273;;3.78;12.903226;190.85;19 / 20;50533;2018-06-11 15:41:52:817
-0.1293;13.6976;0.0838;0.3038;9.8012;-0.1173;-0.4331;3.8964;0.2011;0.2976;-0.1451;-0.1173;5312.0;-0.06;-17.7;31.86;103.19;-87.32;-78.27;3.1;993.69;42.472;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;18 / 19;51033;2018-06-11 15:41:53:317
0.5842;11.9833;0.7877;0.3523;9.7948;0.328;0.4498;2.4232;0.1197;0.4827;-0.2477;-0.0977;6817.0;0.96;-21.54;31.32;146.55;-86.56;-36.6;3.1;993.67;41.601;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;18 / 19;51533;2018-06-11 15:41:53:817
1.9394;9.2347;0.103;0.5427;9.7705;0.6424;1.3967;-0.5358;-0.5394;0.1589;-0.0113;0.1417;6703.0;5.52;-24.72;32.28;152.11;-85.08;-40.19;3.1;993.67;57.738;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;19 / 20;52033;2018-06-11 15:41:54:317
0.091;11.3513;0.577;0.6793;9.7398;0.9192;0.2521;-1.4652;-1.0868;0.2047;0.0522;-0.0983;7244.0;2.34;-26.94;32.7;149.6;-83.31;-36.47;3.1;993.68;44.372;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;19 / 20;52533;2018-06-11 15:41:54:817
0.8739;6.0001;-0.2538;0.3121;9.7998;0.1916;-0.1253;-3.2323;-0.6489;-0.2443;-0.4383;0.4911;7284.0;4.02;-24.72;33.96;129.44;-87.86;-58.46;3.1;993.68;44.946;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;19 / 20;53033;2018-06-11 15:41:55:317
0.4932;7.5491;-0.1461;0.7484;9.7456;0.7963;-0.0612;-2.4957;-0.1833;0.4503;0.3833;-0.1924;6989.0;0.36;-26.52;32.7;139.97;-83.6;-43.22;3.1;993.68;48.786;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;19 / 20;53533;2018-06-11 15:41:55:817
-0.0048;7.5899;1.7239;0.7962;9.7499;0.6901;-0.5089;-2.3133;1.2157;0.1974;0.0833;-0.0177;6417.0;1.8;-26.64;32.58;137.62;-83.83;-49.08;3.1;993.67;39.79;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;19 / 20;54034;2018-06-11 15:41:56:318
0.5411;6.7614;1.1445;1.1204;9.7284;0.5221;-0.5793;-2.967;0.6224;0.2169;0.1163;-0.1069;6225.0;-0.48;-27.0;33.78;119.8;-82.76;-65.01;3.1;993.67;45.383;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;19 / 20;54533;2018-06-11 15:41:56:817
-0.7901;9.0288;1.3336;0.5825;9.7893;0.0195;-1.3727;-0.7605;1.3142;-0.1691;0.4725;-0.0727;5940.0;3.84;-25.26;34.56;100.79;-86.59;-88.09;3.1;993.67;50.28;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;19 / 21;55033;2018-06-11 15:41:57:317
-0.8787;9.7112;-0.2514;0.4017;9.7908;-0.3862;-1.2804;-0.0796;0.1348;-0.2803;0.2532;0.1167;5468.0;0.3;-25.08;36.6;47.81;-86.74;-133.87;3.1;993.67;39.642;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;19 / 21;55533;2018-06-11 15:41:57:817
-0.2873;11.0089;-0.261;0.2824;9.8013;0.1555;0.9531;0.7981;-1.3934;-0.1264;-0.7853;-0.4252;5491.0;3.3;-26.28;35.34;124.88;-88.12;-61.15;3.1;993.66;40.979;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;18 / 21;56033;2018-06-11 15:41:58:317
0.5986;9.9147;-0.0646;0.1117;9.806;-0.0307;-0.6193;2.9699;1.5582;-0.0073;0.0381;0.3726;4191.0;2.82;-25.86;35.04;80.05;-89.32;-105.35;3.1;993.65;44.64;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;18 / 21;56533;2018-06-11 15:41:58:817
0.4621;10.7264;1.415;0.4797;9.7829;0.485;1.1748;0.1246;-1.311;0.1094;-0.9649;0.2334;3970.0;1.32;-28.14;32.58;146.07;-86.51;-37.27;3.1;993.63;40.573;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;18 / 21;57033;2018-06-11 15:41:59:317
-0.249;12.6418;3.3879;0.2333;9.8012;0.2272;-0.4823;2.8405;3.1607;-0.2388;0.2202;0.3024;3229.0;2.1;-26.64;33.72;138.59;-88.1;-45.76;3.1;993.64;43.178;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;18 / 21;57533;2018-06-11 15:41:59:817
0.917;13.3816;2.0878;0.3993;9.7875;0.4653;0.5177;3.5942;1.6225;-0.6878;0.0082;-0.1045;3186.0;2.58;-26.4;33.18;146.08;-86.42;-40.64;3.1;993.64;52.964;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;17 / 19;58033;2018-06-11 15:42:00:317
0.9074;12.9171;0.5483;0.5015;9.792;-0.1899;-0.2597;2.9504;2.2298;0.1271;0.1078;-0.3867;2844.0;3.48;-24.96;34.74;76.35;-86.87;-110.74;3.1;993.62;52.082;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;17 / 19;58533;2018-06-11 15:42:00:817
1.3432;12.8309;-1.7335;0.4543;9.7722;0.6837;0.6303;1.6796;-0.0325;0.2151;-0.3626;-0.3653;2673.0;3.36;-26.76;31.86;153.47;-85.2;-33.61;3.1;993.64;58.966;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;18 / 20;59033;2018-06-11 15:42:01:317
0.6345;11.5715;2.028;0.3855;9.7719;0.7286;0.6297;-1.1573;-0.6209;-0.116;0.2898;-0.1008;2824.0;5.1;-26.82;32.7;161.88;-85.18;-27.88;3.1;993.66;54.447;23.025255;72.53824;29.97;167.85798122627273;;4.52;12.903226;199.8;18 / 20;59534;2018-06-11 15:42:01:818
0.0407;12.3712;1.2738;0.4141;9.7491;0.9763;-0.3734;2.6221;0.2975;0.3678;-0.0468;-0.0085;2455.0;2.94;-28.8;30.9;166.07;-81.68;-21.18;3.1;993.66;58.435;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;19 / 21;60034;2018-06-11 15:42:02:318
1.3336;10.6952;-0.5962;0.265;9.7659;0.8524;0.7549;0.1655;-1.2019;0.6916;0.2269;-0.069;2489.0;3.84;-27.42;31.8;173.95;-82.69;-13.77;3.1;993.67;50.629;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;19 / 21;60533;2018-06-11 15:42:02:817
0.0383;9.4023;-0.7853;0.0976;9.7809;0.704;-0.3681;-0.4647;-1.4175;0.2731;-0.1366;0.1277;2483.0;2.52;-26.46;33.36;177.44;-85.84;-7.89;3.1;993.67;54.294;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;19 / 21;61034;2018-06-11 15:42:03:318
0.917;8.1453;-1.269;0.2693;9.8009;0.1992;0.0851;-2.2781;-0.3357;-0.014;-0.2508;0.0843;2364.0;5.7;-24.72;34.44;137.45;-88.04;-53.5;3.1;993.67;41.43;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;19 / 21;61533;2018-06-11 15:42:03:817
0.6488;8.1932;-0.6536;-0.0823;9.7694;0.8499;0.3648;-2.8643;-1.2234;0.1748;0.2758;0.1216;1909.0;1.2;-26.82;33.78;186.77;-85.0;5.53;3.1;993.66;40.926;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;18 / 19;62033;2018-06-11 15:42:04:317
-0.51;7.779;0.9505;0.1634;9.7747;0.7733;-0.6471;-2.149;0.0863;-0.2968;-0.0889;-0.0538;1984.0;3.6;-27.24;34.08;175.07;-85.38;-11.93;3.1;993.65;42.109;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;18 / 19;62533;2018-06-11 15:42:04:817
0.5028;5.6265;-0.8188;0.4039;9.7708;0.7338;0.3551;-3.8186;-1.3109;-0.2773;0.0106;0.2016;2780.0;2.58;-26.28;35.76;156.04;-87.0;-29.58;3.1;993.66;40.511;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;19 / 21;63034;2018-06-11 15:42:05:318
-0.17;6.5747;1.1349;0.3982;9.7741;0.6923;-0.5682;-3.1994;0.4425;0.2792;0.4114;-0.0892;3076.0;7.14;-26.76;34.08;162.75;-85.33;-29.9;3.1;993.65;41.129;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;19 / 21;63533;2018-06-11 15:42:05:817
-0.5986;6.8788;0.7231;0.3361;9.7827;0.5965;-1.6625;-1.6541;0.8209;-0.6035;0.1237;0.3519;3081.0;5.52;-26.76;34.56;161.26;-86.0;-29.4;3.1;993.64;41.234;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;17 / 20;64033;2018-06-11 15:42:06:317
-0.4908;9.5268;2.3057;0.4727;9.79;-0.3206;1.1817;-0.1243;-0.12;-0.3652;0.2611;-0.2902;3116.0;6.3;-23.76;36.3;67.39;-86.66;-124.14;3.1;993.63;41.51;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;17 / 20;64533;2018-06-11 15:42:06:817
-0.589;9.6824;0.0599;0.6881;9.7823;0.0564;-0.4821;-0.3632;0.9421;-0.254;0.3588;-0.0788;4478.0;4.44;-25.08;36.12;103.7;-85.96;-85.32;3.1;993.63;40.514;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;17 / 21;65034;2018-06-11 15:42:07:318
0.2275;8.8181;0.929;0.085;9.806;0.0712;0.1281;0.6306;-0.5549;-0.8771;-0.1769;0.3183;3947.0;2.22;-23.58;36.48;45.7;-89.13;-137.9;3.1;993.63;43.019;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;17 / 21;65533;2018-06-11 15:42:07:817
0.917;8.3943;-0.2682;0.7687;9.7655;0.463;0.1483;-1.3712;-0.7312;0.005;-0.2545;-0.1271;3170.0;1.74;-25.68;35.82;127.15;-84.75;-58.94;3.1;993.63;40.49;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;17 / 21;66033;2018-06-11 15:42:08:317
2.5379;10.1493;-1.3073;0.6103;9.7832;-0.2931;1.9277;0.3661;-1.0142;-0.193;-0.9655;-0.0085;2920.0;1.08;-22.8;36.36;68.34;-86.04;-115.65;3.1;993.63;40.037;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;17 / 21;66533;2018-06-11 15:42:08:817
0.2107;13.1182;1.5946;0.2867;9.7946;-0.3929;-0.076;3.3237;1.9875;-0.3322;0.1909;0.3213;2346.0;4.08;-20.82;36.84;43.43;-87.16;-143.88;3.1;993.63;38.109;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;17 / 20;67033;2018-06-11 15:42:09:317
-0.407;12.728;4.7574;0.6877;9.781;0.17;0.4688;4.2758;-1.597;-0.3725;-0.1561;-0.058;2396.0;2.7;-23.76;33.78;111.59;-85.86;-76.11;3.1;993.62;39.765;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;17 / 20;67533;2018-06-11 15:42:09:817
0.7039;13.372;-1.0822;0.5621;9.7886;-0.1915;-0.9811;4.2083;2.071;0.1522;0.4132;0.1717;2135.0;1.8;-22.5;35.1;76.6;-86.53;-108.81;3.1;993.62;39.776;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;18 / 21;68033;2018-06-11 15:42:10:317
1.6233;14.2699;-1.609;0.5567;9.7895;0.1627;1.0666;4.4804;-1.7717;0.3947;-0.0688;-0.212;2455.0;-3.48;-24.72;34.14;103.64;-86.61;-73.71;3.1;993.62;40.024;23.025145;72.53823;29.99;167.85798122627273;;4.35;12.903226;191.37;18 / 21;68534;2018-06-11 15:42:10:818
1.0702;12.8453;0.2107;0.4882;9.7841;-0.4504;0.582;3.0612;0.6611;-0.2363;-0.103;0.259;2087.0;-2.76;-22.26;35.04;44.17;-86.12;-132.69;3.1;993.61;39.637;23.025042;72.538216;30.09;167.85798122627273;;2.54;9.677419;195.59;18 / 20;69033;2018-06-11 15:42:11:317
0.8404;13.5612;-0.0263;0.5268;9.7925;-0.0038;1.0629;2.7487;0.0613;0.3012;-0.4744;-0.245;2709.0;-1.38;-25.26;34.32;90.17;-86.92;-90.41;3.1;993.62;38.116;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;18 / 20;69533;2018-06-11 15:42:11:817
0.5483;12.3688;-0.8069;0.432;9.7966;-0.1004;0.4276;0.075;-0.2947;0.603;0.2104;-0.2944;2452.0;2.88;-24.78;33.3;84.07;-87.41;-103.08;3.1;993.62;37.614;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;18 / 20;70033;2018-06-11 15:42:12:317
1.5132;11.0137;0.8548;0.6286;9.7719;0.5333;0.4536;0.047;-0.3465;-0.0665;0.0259;0.0507;1624.0;-2.76;-27.6;31.92;128.16;-85.18;-49.69;3.1;993.61;38.878;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;18 / 20;70533;2018-06-11 15:42:12:817
0.8859;7.6713;-1.3623;0.6478;9.7787;0.3572;-0.983;-2.4067;-0.7571;0.118;-0.3748;0.1686;1467.0;0.0;-27.72;32.88;121.92;-85.67;-61.13;3.1;993.61;37.969;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;17 / 20;71033;2018-06-11 15:42:13:317
1.7215;8.9235;-0.747;0.7075;9.7382;0.9145;0.923;-2.2585;-1.9943;-0.0909;0.3081;-0.0134;1406.0;-5.52;-28.2;31.98;135.54;-83.23;-37.73;3.1;993.6;39.831;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;17 / 20;71533;2018-06-11 15:42:13:817
0.0886;5.8037;-0.8619;0.6618;9.7842;-0.0352;-0.5732;-3.9805;-0.8268;0.0428;-0.0846;0.1008;1569.0;-3.66;-26.7;34.62;83.41;-86.12;-93.04;3.1;993.6;39.506;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;17 / 19;72033;2018-06-11 15:42:14:317
1.166;5.7965;-0.4525;0.4947;9.7907;0.2586;0.5157;-4.0445;-0.3328;-0.3121;-0.0211;0.0568;1817.0;-5.64;-27.72;34.26;110.05;-86.74;-62.4;3.1;993.61;38.846;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;17 / 19;72533;2018-06-11 15:42:14:817
-0.2562;6.5196;1.0415;0.5829;9.78;0.4273;-0.3985;-2.2093;0.133;-0.2693;-0.2667;0.0049;1582.0;-2.64;-28.26;33.18;123.95;-85.77;-53.75;3.1;993.61;41.703;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;16 / 20;73034;2018-06-11 15:42:15:318
-1.8101;8.21;1.9178;0.353;9.8002;-0.0418;-1.7871;-0.0076;-0.4491;-0.2797;0.729;0.0189;1636.0;-4.5;-26.82;36.48;78.44;-87.92;-96.75;3.1;993.59;40.897;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;16 / 20;73534;2018-06-11 15:42:15:818
-0.9386;9.2467;1.3839;0.0829;9.7836;0.6669;-0.545;-0.2735;1.6101;-0.0842;0.277;-0.3427;1850.0;-2.64;-29.46;34.2;168.51;-86.07;-7.08;3.1;993.59;39.572;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;17 / 20;74033;2018-06-11 15:42:16:317
-0.9649;9.4454;0.0862;0.1274;9.7786;0.7295;-1.3964;-1.1449;-0.5715;-0.3774;0.1004;-0.0208;2501.0;-2.76;-29.64;34.5;161.63;-84.67;-14.83;3.1;993.62;39.888;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;17 / 20;74533;2018-06-11 15:42:16:817
1.3264;8.9594;0.3472;0.0699;9.7039;1.4139;1.2566;-0.7446;-1.0667;-0.0146;-0.1891;-0.1222;2916.0;-2.28;-32.52;32.28;174.37;-81.7;-2.83;3.1;993.59;39.215;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;18 / 21;75033;2018-06-11 15:42:17:317
-0.6512;11.5117;3.0288;-0.288;9.6905;1.4771;-0.2866;2.9489;1.0656;-0.2834;0.018;-0.0079;2767.0;-1.14;-31.44;32.7;188.21;-81.17;11.03;3.1;993.59;42.051;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;18 / 21;75533;2018-06-11 15:42:17:817
-0.2418;10.7048;4.1493;-0.2367;9.737;1.1428;0.4546;1.9519;2.4223;-0.7104;-0.2141;0.0196;2465.0;0.12;-29.64;33.6;190.66;-83.17;11.7;3.1;993.62;40.482;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;17 / 20;76034;2018-06-11 15:42:18:318
0.0742;12.9075;1.2785;-0.5937;9.7013;1.3045;-0.4646;3.3283;0.5224;-0.014;0.1139;0.0422;1853.0;2.16;-29.46;33.48;205.06;-81.6;24.47;3.1;993.61;40.933;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;17 / 20;76533;2018-06-11 15:42:18:817
0.1125;10.6785;1.7071;-0.2598;9.71;1.3489;0.3724;0.9685;0.3582;0.3959;-0.1262;-0.1081;1380.0;1.5;-28.8;32.28;192.97;-81.95;10.9;3.1;993.6;42.267;23.025042;72.538216;30.09;NaN;;2.54;9.677419;195.59;17 / 19;77033;2018-06-11 15:42:19:317